outcome,outcome_label,model,model_description,sample,formula,n,term,coefficient_log_scale,standard_error_hc3,ci_low_log_scale,ci_high_log_scale,p_value,r_squared,adjusted_r_squared,aic_nonrobust_likelihood,bic_nonrobust_likelihood,percent_difference,percent_ci_low,percent_ci_high
daly_rate,DALY Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_daly_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,z_population_age_65plus_pct,0.16319083201429008,0.028680685708550653,0.10697772097361816,0.219403943054962,1.2709826026301903e-08,0.6909498367747329,0.670208215081762,-100.7274073039622,-66.9004953363901,,,
daly_rate,DALY Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_daly_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,z_urban_population_pct,-0.028217036357673614,0.024989140091829166,-0.07719485094228472,0.02076077822693749,0.2588252988180778,0.6909498367747329,0.670208215081762,-100.7274073039622,-66.9004953363901,,,
daly_rate,DALY Rate,M0_unadjusted,Unadjusted regulation association,primary_complete_case,log_daly_rate ~ reg_binary,160,Intercept,10.585528680620202,0.03904052978806503,10.509010648298231,10.662046712942173,0.0,0.14638150960472185,0.14097886093133394,43.8295138414519,49.97986147191955,,,
daly_rate,DALY Rate,M0_unadjusted,Unadjusted regulation association,primary_complete_case,log_daly_rate ~ reg_binary,160,reg_binary,-0.2287595155644525,0.04609790746289848,-0.31910975395439367,-0.13840927717451132,6.96020653161582e-07,0.14638150960472185,0.14097886093133394,43.8295138414519,49.97986147191955,-20.4480179361584,-27.320422378176414,-12.9257756117517
death_rate,Death Rate,M0_unadjusted,Unadjusted regulation association,model_specific_complete_case,log_death_rate ~ reg_binary,163,Intercept,6.5624394970354345,0.035815429341729196,6.492242545434806,6.632636448636063,0.0,0.0069258742137914275,0.0007577119418274991,171.32254331906074,177.51004372067428,,,
death_rate,Death Rate,M0_unadjusted,Unadjusted regulation association,model_specific_complete_case,log_death_rate ~ reg_binary,163,reg_binary,0.06808939963739508,0.06116090381014061,-0.05178376909239908,0.18796256836718922,0.2655868690441521,0.0069258742137914275,0.0007577119418274991,171.32254331906074,177.51004372067428,7.046100302669789,-5.046583671970362,20.678834244604815
death_rate,Death Rate,M1_development,Adjusted for log GDP per capita,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp,160,Intercept,6.566632041474898,0.04944330944517395,6.469724935685888,6.663539147263909,0.0,0.0039697143998623785,-0.0087185694931331,168.60580410296728,177.83132554866876,,,
death_rate,Death Rate,M1_development,Adjusted for log GDP per capita,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp,160,reg_binary,0.05642786722141324,0.0688436900733357,-0.07850328588516237,0.19135902032798885,0.4124145293508813,0.0039697143998623785,-0.0087185694931331,168.60580410296728,177.83132554866876,5.80502919401269,-7.5500977871057255,21.089410965158596
death_rate,Death Rate,M1_development,Adjusted for log GDP per capita,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp,160,z_log_gdp_per_capita_ppp,-0.0052387029868020685,0.042376205174650086,-0.0882945389305961,0.07781713295699197,0.9016132319399495,0.0039697143998623785,-0.0087185694931331,168.60580410296728,177.83132554866876,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,Intercept,6.632926019186167,0.06352091617929237,6.508427311209766,6.757424727162568,0.0,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.Europe & Central Asia],0.007336440946579814,0.0822471696596137,-0.1538650494166185,0.16853793130977812,0.9289230290268284,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.Latin America & Caribbean],0.027176059216288684,0.06855947667688965,-0.10719804586932885,0.16155016430190622,0.6918198352935043,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,"C(wb_region)[T.Middle East, North Africa, Afghanistan & Pakistan]",-0.24941436985097143,0.08181479318787314,-0.40976841790179575,-0.08906032180014711,0.002299684561714003,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.North America],0.024659766761483404,0.20067067911156317,-0.3686475370503745,0.4179670705733413,0.9021967812808533,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.South Asia],-0.11195499873633197,0.09010650694583884,-0.2885605071228843,0.06465050965022037,0.21406170047457407,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.Sub-Saharan Africa],0.11162159420233086,0.07929062345009628,-0.04378517207158489,0.2670283604762466,0.1592042922991942,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,reg_binary,-0.03760724116777375,0.04658141608244536,-0.12890513903824152,0.053690656702694003,0.4194681429009325,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,-3.690887083483607,-12.094265018379103,5.515814556417609
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,z_log_gdp_per_capita_ppp,-0.22919322219098243,0.04834223283848857,-0.32394225748666955,-0.1344441868952953,2.1260738813098488e-06,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,z_population_age_65plus_pct,0.45530886984913066,0.05370462544469531,0.3500497381743145,0.5605680015239468,2.2905928698212895e-17,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,z_urban_population_pct,-0.04500825810368532,0.030395821930886843,-0.10458297436871625,0.014566458161345615,0.1386763201201852,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,Intercept,6.654288578957775,0.07365761985885952,6.509922296847468,6.798654861068083,0.0,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,C(wb_region)[T.Europe & Central Asia],-0.028015468978632274,0.08059457570826077,-0.1859779347161101,0.12994699675884555,0.7281332022207723,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,C(wb_region)[T.Latin America & Caribbean],0.023174154616362214,0.07532633761162134,-0.1244627541897205,0.17081106342244493,0.7583486004681935,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,"C(wb_region)[T.Middle East, North Africa, Afghanistan & Pakistan]",-0.31885155954352395,0.09088985174958664,-0.4969923955328986,-0.14071072355414932,0.0004513031173435149,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,C(wb_region)[T.North America],0.11359251516713464,0.23515092169320853,-0.3472948222829526,0.5744798526172219,0.6290515917980006,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,C(wb_region)[T.South Asia],-0.21088533371291884,0.07536260282371439,-0.35859332102859565,-0.06317734639724207,0.005137625238868591,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,C(wb_region)[T.Sub-Saharan Africa],0.11717624432051926,0.07914852415802268,-0.03795201245870358,0.27230450109974214,0.13875045975274156,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,reg_binary,-0.052563839190159445,0.04772227351509588,-0.14609777654011705,0.04097009815979816,0.27069956884972657,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,-5.120625110217492,-13.592678703504212,4.182095271607134
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,z_log_health_expenditure_per_capita,-0.21105348235577828,0.050609643517088215,-0.3102465609196822,-0.11186040379187435,3.043021748072017e-05,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,z_population_age_65plus_pct,0.4525746595240472,0.06410478704322435,0.3269315856827175,0.5782177333653769,1.6659865083221398e-12,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M3_health_system,Health-system sensitivity model replacing GDP with health spending,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_health_expenditure_per_capita + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),163,z_urban_population_pct,-0.05452855779974601,0.025016202110272834,-0.10355941296585566,-0.005497702633636359,0.029277506396664845,0.7253060310865213,0.7072340594474766,-20.156527200347227,13.874725008527157,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,Intercept,6.609379301492677,0.06337017819144093,6.485176034543567,6.733582568441786,0.0,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,C(wb_region)[T.Europe & Central Asia],0.020198420343418344,0.07905288499529926,-0.13474238712135506,0.17513922780819174,0.7983329556702068,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,C(wb_region)[T.Latin America & Caribbean],0.02258718644739177,0.06666594056601519,-0.10807565605748579,0.15325002895226933,0.7347517472960099,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,"C(wb_region)[T.Middle East, North Africa, Afghanistan & Pakistan]",-0.1958123312894271,0.08189415861358644,-0.35632193271626716,-0.035302729862587034,0.016800654029832326,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,C(wb_region)[T.North America],0.011488730202595221,0.1952229832918749,-0.3711412860039443,0.39411874640913475,0.953072164040736,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,C(wb_region)[T.South Asia],-0.06676721400591445,0.11607555603944414,-0.2942711233286857,0.1607366953168568,0.5651528143024738,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,C(wb_region)[T.Sub-Saharan Africa],0.13633711770645263,0.07914843300504178,-0.01879096041621059,0.29146519582911584,0.08496996910661712,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,reg_binary,-0.027316551084473173,0.04760620900557546,-0.12062300617588746,0.06598990400694112,0.5661016083375494,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,-2.694682826976569,-11.363194810499355,6.821593241091306
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,z_log_gdp_per_capita_ppp,-0.22334466329561986,0.04539620233494361,-0.31231958490700246,-0.13436974168423726,8.658953704884067e-07,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,z_population_age_65plus_pct,0.42720036156155416,0.05029607074827198,0.32862187433106255,0.5257788487920457,2.0013914130413813e-17,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,z_urban_population_pct,-0.04087478612211573,0.03027648733222187,-0.10021561087165377,0.018466038627422313,0.17699979253970843,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M4_environment,Environmental-context sensitivity model adding PM2.5,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_pm25_mean_annual_ug_m3 + C(wb_region),160,z_pm25_mean_annual_ug_m3,-0.045036188854866085,0.0403892671039585,-0.12419769774059312,0.03412532003086095,0.26482754710650425,0.7505560529045807,0.7320163000799211,-34.92114555143928,1.9809402313666382,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,Intercept,6.598448501799387,0.06480377861620325,6.471435429649522,6.725461573949253,0.0,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,C(wb_region)[T.Europe & Central Asia],0.030852461330624525,0.08401750453880778,-0.13381882163636924,0.1955237442976183,0.7134588874887564,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,C(wb_region)[T.Latin America & Caribbean],0.06314206334919503,0.07077015772567379,-0.07556489697334465,0.2018490236717347,0.37227871026531945,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,"C(wb_region)[T.Middle East, North Africa, Afghanistan & Pakistan]",-0.2086352615492455,0.08644666182069884,-0.37806760530152894,-0.039202917796962056,0.015802012179421253,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,C(wb_region)[T.North America],0.06306402431193578,0.1982817221885149,-0.32556100997012993,0.45168905859400144,0.750445010862183,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,C(wb_region)[T.South Asia],-0.08112781583984319,0.08676290111930637,-0.25117997722789365,0.08892434554820725,0.34976155149853483,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,C(wb_region)[T.Sub-Saharan Africa],0.1616491150951147,0.07859693314501316,0.007601956835586454,0.31569627335464295,0.039716558434147384,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,reg_binary,-0.03662751781161318,0.04813490093913697,-0.13097019005172486,0.057715154428498505,0.44669605383389277,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,-3.596484559520474,-12.275607540270961,5.941318357367176
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,z_log_gdp_per_capita_ppp,-0.21891832850646104,0.05046784355288774,-0.317833484247523,-0.1200031727653991,1.4393007315545157e-05,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,z_population_age_65plus_pct,0.454820066727265,0.053664239576504805,0.34964008989958656,0.5600000435549434,2.3449188913384044e-17,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,z_urban_population_pct,-0.05385792488283771,0.03085786738677889,-0.11433823360063744,0.006622383834962033,0.08092314013674924,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M5_industrial,Industrial-context sensitivity model adding manufacturing share,model_specific_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + z_manufacturing_value_added_pct_gdp + C(wb_region),155,z_manufacturing_value_added_pct_gdp,0.024821118710544487,0.01923802351226647,-0.012884714507232546,0.06252695192832153,0.19697724270666284,0.751359939077479,0.7322337805449775,-33.664750224481395,2.8563511785495663,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,Intercept,6.632926019186167,0.06352091617929237,6.508427311209766,6.757424727162568,0.0,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.Europe & Central Asia],0.007336440946579814,0.0822471696596137,-0.1538650494166185,0.16853793130977812,0.9289230290268284,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.Latin America & Caribbean],0.027176059216288684,0.06855947667688965,-0.10719804586932885,0.16155016430190622,0.6918198352935043,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,"C(wb_region)[T.Middle East, North Africa, Afghanistan & Pakistan]",-0.24941436985097143,0.08181479318787314,-0.40976841790179575,-0.08906032180014711,0.002299684561714003,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.North America],0.024659766761483404,0.20067067911156317,-0.3686475370503745,0.4179670705733413,0.9021967812808533,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.South Asia],-0.11195499873633197,0.09010650694583884,-0.2885605071228843,0.06465050965022037,0.21406170047457407,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,C(wb_region)[T.Sub-Saharan Africa],0.11162159420233086,0.07929062345009628,-0.04378517207158489,0.2670283604762466,0.1592042922991942,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,,,
death_rate,Death Rate,M2_primary,"Primary model: GDP, age structure, urbanization, and World Bank region",primary_complete_case,log_death_rate ~ reg_binary + z_log_gdp_per_capita_ppp + z_population_age_65plus_pct + z_urban_population_pct + C(wb_region),160,reg_binary,-0.03760724116777375,0.04658141608244536,-0.12890513903824152,0.053690656702694003,0.4194681429009325,0.7444807604292507,0.7273318181761803,-33.070988840370546,0.7559231272015481,-3.690887083483607,-12.094265018379103,5.515814556417609
