population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,294,All causes,1,Number,2023,1022580.8137593131,1046327.7204331461,997344.6487905937
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,294,All causes,3,Rate,2023,1210.9533486442133,1239.074740880102,1181.0683575856963
1,All Population,1,Deaths,369,Nauru,3,Both,22,All ages,294,All causes,1,Number,2023,114.27702817598005,118.50508481876078,109.85512646240598
1,All Population,1,Deaths,369,Nauru,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,369,Nauru,3,Both,22,All ages,294,All causes,3,Rate,2023,926.7220413355178,961.0091885025417,890.8629203205936
1,All Population,1,Deaths,320,Cook Islands,3,Both,22,All ages,294,All causes,1,Number,2023,147.83407551836808,154.46969102127045,141.96262622244308
1,All Population,1,Deaths,320,Cook Islands,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,320,Cook Islands,3,Both,22,All ages,294,All causes,3,Rate,2023,1004.8514379985083,1049.9547591152166,964.9422746513038
1,All Population,1,Deaths,116,Saint Lucia,3,Both,22,All ages,294,All causes,1,Number,2023,1322.9400116786287,1424.3220748381846,1230.6530014751345
1,All Population,1,Deaths,116,Saint Lucia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,116,Saint Lucia,3,Both,22,All ages,294,All causes,3,Rate,2023,739.6706261308252,796.3544768524557,688.0719217161442
1,All Population,1,Deaths,58,Estonia,3,Both,22,All ages,294,All causes,1,Number,2023,16297.81063532193,16683.66254380206,15898.660810572304
1,All Population,1,Deaths,58,Estonia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,58,Estonia,3,Both,22,All ages,294,All causes,3,Rate,2023,1204.331091869229,1232.8437222241662,1174.8358084218746
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,294,All causes,1,Number,2023,132018.34995942563,133383.46121938716,130682.25130780258
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,294,All causes,3,Rate,2023,1236.7362113428942,1249.5244527368013,1224.2197574946497
1,All Population,1,Deaths,204,Chad,3,Both,22,All ages,294,All causes,1,Number,2023,198847.17344810933,204966.32068877263,193285.81097948228
1,All Population,1,Deaths,204,Chad,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,204,Chad,3,Both,22,All ages,294,All causes,3,Rate,2023,1030.9721187123475,1062.698343863171,1002.1378660157465
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,294,All causes,1,Number,2023,31589.71730343885,32799.833477652865,30412.35210604762
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,294,All causes,3,Rate,2023,435.69831933251044,452.3887372377299,419.45961631353475
1,All Population,1,Deaths,86,Italy,3,Both,22,All ages,294,All causes,1,Number,2023,672373.9159151285,675098.4776885444,670040.5485319565
1,All Population,1,Deaths,86,Italy,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,86,Italy,3,Both,22,All ages,294,All causes,3,Rate,2023,1141.666542440329,1146.2927495936608,1137.7045691847725
1,All Population,1,Deaths,68,Republic of Korea,3,Both,22,All ages,294,All causes,1,Number,2023,353119.35195719317,358978.50368208205,347046.064166907
1,All Population,1,Deaths,68,Republic of Korea,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,68,Republic of Korea,3,Both,22,All ages,294,All causes,3,Rate,2023,683.032235015914,694.3654838898904,671.2847867089827
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,1,Number,2023,60259.4924166699,63819.85998050789,56831.834261941636
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,2023,801.1341045121632,848.4682549604743,755.564290757768
1,All Population,1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,294,All causes,1,Number,2023,237055.9281950056,246105.61918180075,228496.62734936283
1,All Population,1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,294,All causes,3,Rate,2023,700.6014156829295,727.347113903252,675.3050295711247
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,294,All causes,1,Number,2023,4285.7165560654585,4435.909561770131,4128.637140387057
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,294,All causes,3,Rate,2023,650.4812104689405,673.2773349621649,626.639874460465
1,All Population,1,Deaths,69,Singapore,3,Both,22,All ages,294,All causes,1,Number,2023,26938.44874944202,27465.105260088407,26557.95315679243
1,All Population,1,Deaths,69,Singapore,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,69,Singapore,3,Both,22,All ages,294,All causes,3,Rate,2023,473.27590533705,482.52862212101013,466.59105879065294
1,All Population,1,Deaths,380,Palau,3,Both,22,All ages,294,All causes,1,Number,2023,197.87389587134336,205.72781864221886,189.81351528722854
1,All Population,1,Deaths,380,Palau,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,380,Palau,3,Both,22,All ages,294,All causes,3,Rate,2023,1105.6821297169226,1149.568373618343,1060.6422383693164
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,294,All causes,1,Number,2023,191468.83675215096,196937.92791302453,186530.5673151954
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,294,All causes,3,Rate,2023,560.428057394469,576.4360521522225,545.97377441877
1,All Population,1,Deaths,169,Central African Republic,3,Both,22,All ages,294,All causes,1,Number,2023,77390.13060487896,80188.00072705897,74435.02719576925
1,All Population,1,Deaths,169,Central African Republic,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,169,Central African Republic,3,Both,22,All ages,294,All causes,3,Rate,2023,1178.8557626887318,1221.4747024812762,1133.8417453205982
1,All Population,1,Deaths,54,Slovakia,3,Both,22,All ages,294,All causes,1,Number,2023,54132.79524304044,54920.44558094844,53158.77064112299
1,All Population,1,Deaths,54,Slovakia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,54,Slovakia,3,Both,22,All ages,294,All causes,3,Rate,2023,998.9974573517335,1013.5332056226209,981.0222521855331
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,1,Number,2023,1470158.0643189694,1482925.2382834945,1460097.921714721
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,3,Rate,2023,693.2238067410108,699.2439137973992,688.4801465035622
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,294,All causes,1,Number,2023,262403.2726664583,273374.1280847443,251842.02757482405
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,294,All causes,3,Rate,2023,774.5025462277397,806.8838323657353,743.330255075704
1,All Population,1,Deaths,170,Congo,3,Both,22,All ages,294,All causes,1,Number,2023,43081.49237741837,45069.611601063734,40886.35574927579
1,All Population,1,Deaths,170,Congo,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,170,Congo,3,Both,22,All ages,294,All causes,3,Rate,2023,704.3191576164811,736.82198840451,668.4318961622586
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,1,Number,2023,1045.2091653326265,1125.8946687477942,973.7719184909101
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,3,Rate,2023,900.3327526581348,969.8344407401249,838.7974205690284
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,294,All causes,1,Number,2023,2852.1728482846192,3035.9507011779124,2698.587250369608
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,294,All causes,3,Rate,2023,576.5510152450386,613.7006949108089,545.5045334519829
1,All Population,1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,294,All causes,1,Number,2023,780214.758428113,811714.630371112,746707.259689637
1,All Population,1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,294,All causes,3,Rate,2023,827.8113375282734,861.2328421120094,792.2597319628933
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,294,All causes,1,Number,2023,17459.61523931172,18121.57389326818,16735.01890887913
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2023,804.5937438242108,835.0988714769934,771.2020758937887
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,294,All causes,1,Number,2023,174296.8701733535,180136.71908152063,169456.74923600676
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,294,All causes,3,Rate,2023,796.8152012966405,823.5126421553033,774.6881147049177
1,All Population,1,Deaths,118,Suriname,3,Both,22,All ages,294,All causes,1,Number,2023,4505.7408196990755,4610.903940766247,4391.590574136483
1,All Population,1,Deaths,118,Suriname,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,118,Suriname,3,Both,22,All ages,294,All causes,3,Rate,2023,758.7539116400536,776.4630814886918,739.5313356417579
1,All Population,1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,294,All causes,1,Number,2023,362533.08895879134,378147.43194973713,347438.8178338233
1,All Population,1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,294,All causes,3,Rate,2023,554.1454733479388,578.0125843820942,531.0733117380554
1,All Population,1,Deaths,145,Kuwait,3,Both,22,All ages,294,All causes,1,Number,2023,9151.558038818965,9434.50430211298,8855.90758127036
1,All Population,1,Deaths,145,Kuwait,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,145,Kuwait,3,Both,22,All ages,294,All causes,3,Rate,2023,195.55761604426039,201.6038320529118,189.23992692341847
1,All Population,1,Deaths,163,India,3,Both,22,All ages,294,All causes,1,Number,2023,9844813.8879097,10466348.227081785,9179022.141189253
1,All Population,1,Deaths,163,India,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,163,India,3,Both,22,All ages,294,All causes,3,Rate,2023,682.0642484630768,725.1251287161843,635.9371451444974
1,All Population,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,1,Number,2023,98640.99790935645,103775.03147578913,93878.1307651176
1,All Population,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2023,299.0189526386412,314.582190768663,284.58086325175117
1,All Population,1,Deaths,92,Spain,3,Both,22,All ages,294,All causes,1,Number,2023,444461.4750436655,446657.8981655078,442391.57392154896
1,All Population,1,Deaths,92,Spain,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,92,Spain,3,Both,22,All ages,294,All causes,3,Rate,2023,932.2041477615553,936.8108794118507,927.8627806918809
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,294,All causes,1,Number,2023,651.8203736055842,679.5850953746448,626.5340803498738
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,294,All causes,3,Rate,2023,942.4162086110942,982.5590529932077,905.8567305940809
1,All Population,1,Deaths,206,Gambia,3,Both,22,All ages,294,All causes,1,Number,2023,16008.719899634158,16650.073911687432,15464.447759291801
1,All Population,1,Deaths,206,Gambia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,206,Gambia,3,Both,22,All ages,294,All causes,3,Rate,2023,634.3969653239628,659.8126788535774,612.8284329048614
1,All Population,1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,1,Number,2023,93867.6159371655,97451.78949921147,90745.13058143757
1,All Population,1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,3,Rate,2023,527.8945120600107,548.0512565856325,510.33421858904467
1,All Population,1,Deaths,385,Puerto Rico,3,Both,22,All ages,294,All causes,1,Number,2023,34243.8758006565,34853.52503729589,33577.52461284929
1,All Population,1,Deaths,385,Puerto Rico,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,385,Puerto Rico,3,Both,22,All ages,294,All causes,3,Rate,2023,1038.9477258736829,1057.4442795837344,1018.7308539507856
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,294,All causes,1,Number,2023,88506.4810799769,89297.97489494673,87755.6714106459
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,294,All causes,3,Rate,2023,976.5796329139433,985.3129678047347,968.2952064819299
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,294,All causes,1,Number,2023,179960.6542862808,191408.90602921663,169385.74161116124
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,294,All causes,3,Rate,2023,579.3302395701672,616.1845089169768,545.2874277243915
1,All Population,1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,294,All causes,1,Number,2023,378.7936877659038,392.31431149297157,366.5346710161309
1,All Population,1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,294,All causes,3,Rate,2023,788.7751949674569,816.9296573063069,763.2478204646181
1,All Population,1,Deaths,127,El Salvador,3,Both,22,All ages,294,All causes,1,Number,2023,47091.09055514639,49332.759481768866,44970.00310881693
1,All Population,1,Deaths,127,El Salvador,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,127,El Salvador,3,Both,22,All ages,294,All causes,3,Rate,2023,761.133250780995,797.3653434588406,726.8501164516904
1,All Population,1,Deaths,128,Guatemala,3,Both,22,All ages,294,All causes,1,Number,2023,88514.8320085347,93649.99787262832,83569.71632838203
1,All Population,1,Deaths,128,Guatemala,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,128,Guatemala,3,Both,22,All ages,294,All causes,3,Rate,2023,537.3443862388858,568.5182865543741,507.3242179830649
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,294,All causes,1,Number,2023,78306.74696697979,80938.61968600562,76037.97889313407
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,294,All causes,3,Rate,2023,698.3611461102806,721.8329122053561,678.1276472908561
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,294,All causes,1,Number,2023,94444.18801970672,95298.51795976234,93617.68025047195
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,294,All causes,3,Rate,2023,890.862507123236,898.9211344275396,883.0663176604851
1,All Population,1,Deaths,146,Lebanon,3,Both,22,All ages,294,All causes,1,Number,2023,30352.1202833699,32643.631574778843,28307.313459175046
1,All Population,1,Deaths,146,Lebanon,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,146,Lebanon,3,Both,22,All ages,294,All causes,3,Rate,2023,532.0731711721944,572.2434020560275,496.2276736838355
1,All Population,1,Deaths,14,Maldives,3,Both,22,All ages,294,All causes,1,Number,2023,1920.7448024103815,2001.555917110932,1852.8799988106239
1,All Population,1,Deaths,14,Maldives,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,14,Maldives,3,Both,22,All ages,294,All causes,3,Rate,2023,353.97926955282014,368.8721690767716,341.4722808178038
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,294,All causes,1,Number,2023,1909.854071121992,1976.4717551681679,1851.8443020082595
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,294,All causes,3,Rate,2023,578.7263479133724,598.912921106287,561.1481557728775
1,All Population,1,Deaths,129,Honduras,3,Both,22,All ages,294,All causes,1,Number,2023,47499.00433575211,49000.45803824655,45701.36841460536
1,All Population,1,Deaths,129,Honduras,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,129,Honduras,3,Both,22,All ages,294,All causes,3,Rate,2023,443.25911767735306,457.2706333440117,426.48363946563677
1,All Population,1,Deaths,180,Kenya,3,Both,22,All ages,294,All causes,1,Number,2023,279485.58157202497,293184.62788777373,267005.9357123046
1,All Population,1,Deaths,180,Kenya,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,180,Kenya,3,Both,22,All ages,294,All causes,3,Rate,2023,536.2814075503861,562.5673568969873,512.3352633173374
1,All Population,1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,1,Number,2023,517.2477562436369,542.9510398380273,492.64792814885726
1,All Population,1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,3,Rate,2023,913.7101494847427,959.1146018226989,870.2549341948517
1,All Population,1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,1,Number,2023,1197.0365323159892,1241.0604271734653,1159.1240771937617
1,All Population,1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,3,Rate,2023,759.5153095808846,787.4483101443171,735.4599952176557
1,All Population,1,Deaths,181,Madagascar,3,Both,22,All ages,294,All causes,1,Number,2023,230839.19854763636,240822.7292483016,222093.65735657848
1,All Population,1,Deaths,181,Madagascar,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,181,Madagascar,3,Both,22,All ages,294,All causes,3,Rate,2023,748.2113603640832,780.570643942344,719.8647307065074
1,All Population,1,Deaths,182,Malawi,3,Both,22,All ages,294,All causes,1,Number,2023,155797.65515773048,162595.26020636025,149204.78727508814
1,All Population,1,Deaths,182,Malawi,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,182,Malawi,3,Both,22,All ages,294,All causes,3,Rate,2023,751.5567346849618,784.3478947884565,719.7532120127389
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,294,All causes,1,Number,2023,127505.3864109021,128946.42815105093,126125.68748992255
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,294,All causes,3,Rate,2023,1324.5372407814332,1339.5069099387542,1310.2048062596934
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,294,All causes,1,Number,2023,2569.705113448813,2659.708838335379,2482.3460920276375
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,294,All causes,3,Rate,2023,664.7876789465762,688.0718165119118,642.1877312787745
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,294,All causes,1,Number,2023,21026.052202853258,21951.765681914196,20177.378520568316
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,294,All causes,3,Rate,2023,1135.2409838180006,1185.2222104678672,1089.419298571407
1,All Population,1,Deaths,435,South Sudan,3,Both,22,All ages,294,All causes,1,Number,2023,104317.28672151302,108296.81594715481,99809.56995259774
1,All Population,1,Deaths,435,South Sudan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,435,South Sudan,3,Both,22,All ages,294,All causes,3,Rate,2023,1058.8821070541835,1099.276680417472,1013.1261179915571
1,All Population,1,Deaths,136,Paraguay,3,Both,22,All ages,294,All causes,1,Number,2023,42869.79217609643,44673.94618445948,41431.73167681664
1,All Population,1,Deaths,136,Paraguay,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,136,Paraguay,3,Both,22,All ages,294,All causes,3,Rate,2023,678.1557417643229,706.69559086769,655.4071130659349
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,1,Number,2023,13855.07739986253,14354.835509855102,13399.03255986004
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,3,Rate,2023,998.8685398961018,1034.8981223533212,965.990423786482
1,All Population,1,Deaths,217,Sierra Leone,3,Both,22,All ages,294,All causes,1,Number,2023,78358.77905073274,81724.74774164952,75644.72168480374
1,All Population,1,Deaths,217,Sierra Leone,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,217,Sierra Leone,3,Both,22,All ages,294,All causes,3,Rate,2023,977.7932021263952,1019.7951493800373,943.9260735833595
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,294,All causes,1,Number,2023,35583.275162909624,36066.48620730077,35027.740438365756
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,294,All causes,3,Rate,2023,668.181486455389,677.2552064104729,657.7496749843012
1,All Population,1,Deaths,218,Togo,3,Both,22,All ages,294,All causes,1,Number,2023,62784.180614207486,65384.73902722185,60038.18672172512
1,All Population,1,Deaths,218,Togo,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,218,Togo,3,Both,22,All ages,294,All causes,3,Rate,2023,733.9031497991233,764.3018583890375,701.8044021957193
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,294,All causes,1,Number,2023,2022.085790383728,2100.793064149128,1947.1598297969417
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,294,All causes,3,Rate,2023,439.69032618567064,456.80474686933815,423.39812918451025
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,294,All causes,1,Number,2023,95658.66386172196,99593.3025223782,91864.41440035525
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,294,All causes,3,Rate,2023,672.8895709810423,700.5669105282643,646.1997679962896
1,All Population,1,Deaths,67,Japan,3,Both,22,All ages,294,All causes,1,Number,2023,1617435.9907022854,1620376.2963667486,1614340.659725533
1,All Population,1,Deaths,67,Japan,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,67,Japan,3,Both,22,All ages,294,All causes,3,Rate,2023,1297.34579625788,1299.704216136892,1294.863030538678
1,All Population,1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,1,Number,2023,77650.15737158591,79784.03926626992,75554.66279638483
1,All Population,1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,154,Tunisia,3,Both,22,All ages,294,All causes,3,Rate,2023,648.3373192314019,666.1540927446273,630.8410593223788
1,All Population,1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,1,Number,2023,321131.3792385033,327900.7787654268,314189.86921128404
1,All Population,1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,3,Rate,2023,836.2277010380154,853.8552509125578,818.1519745688107
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,1,Number,2023,3091655.874771745,3094152.4361172547,3089142.095238199
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,3,Rate,2023,921.7426957781303,922.4870176813423,920.9932404643132
1,All Population,2,DALYs (Disability-Adjusted Life Years),210,Liberia,3,Both,22,All ages,294,All causes,1,Number,2023,3334157.0565211717,3557549.765761126,3131120.077746383
1,All Population,2,DALYs (Disability-Adjusted Life Years),210,Liberia,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),210,Liberia,3,Both,22,All ages,294,All causes,3,Rate,2023,58141.75410682586,62037.32463625953,54601.151221479595
1,All Population,2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,22,All ages,294,All causes,1,Number,2023,33038.723242188506,36532.20791343668,30143.272936159647
